Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2009-01-08 00:00:00,2.789676666,2.803219298,2.709627661,2.721364635,673500800
2009-01-09 00:00:00,2.725878954,2.810141178,2.712638066,2.805025549,546845600
2009-01-12 00:00:00,2.66809845,2.738216321,2.634694398,2.722266351,617716400
2009-01-13 00:00:00,2.639509439,2.700599436,2.598582615,2.655459412,798397600
2009-01-14 00:00:00,2.567887306,2.625666745,2.549529987,2.595272512,1021664000
2009-01-15 00:00:00,2.509203911,2.53147348,2.408992558,2.424640983,1831634000
2009-01-16 00:00:00,2.47760582,2.539297501,2.419525653,2.536890159,1047625600
2009-01-20 00:00:00,2.353320122,2.467675644,2.353320122,2.465569044,919914800
2009-01-21 00:00:00,2.492652178,2.494157093,2.386722914,2.389130256,1089270000
2009-01-22 00:00:00,2.659069777,2.708423798,2.582632307,2.649440209,1409528400
2009-01-23 00:00:00,2.659069777,2.70451134,2.603096218,2.612725585,763770000
2009-01-26 00:00:00,2.697590351,2.737614948,2.657264208,2.674116808,692238400
2009-01-27 00:00:00,2.730392218,2.755069334,2.700599674,2.714141502,618038400
2009-01-28 00:00:00,2.834817171,2.858891797,2.753564203,2.772222259,861406000
2009-01-29 00:00:00,2.798705101,2.839030442,2.786667386,2.801413185,592729200
2009-01-30 00:00:00,2.712336063,2.817361897,2.708724549,2.786666934,651478800
2009-02-02 00:00:00,2.75386405,2.768609844,2.675319995,2.68133885,558247200
2009-02-03 00:00:00,2.79810214,2.810139854,2.716849987,2.766203004,599309200
2009-02-04 00:00:00,2.815256596,2.896509791,2.801714966,2.805326482,808421600
2009-02-05 00:00:00,2.902828455,2.926602138,2.787269003,2.791782946,749246400
2009-02-06 00:00:00,3.000933886,3.009360085,2.919079236,2.91968072,687209600
2009-02-09 00:00:00,3.084894657,3.099640457,2.994312856,3.009360402,715010800
2009-02-10 00:00:00,2.944056749,3.084894184,2.920884753,3.049384334,849060800
2009-02-11 00:00:00,2.913661957,2.958501239,2.882063759,2.900120331,674973600
2009-02-12 00:00:00,2.98739171,3.001836769,2.883869762,2.883869762,817188400
2009-02-13 00:00:00,2.984081745,3.007554687,2.952784288,2.978965314,608977600
2009-02-17 00:00:00,2.844747543,2.920282599,2.837224574,2.915166972,678238400
2009-02-18 00:00:00,2.839933157,2.884471502,2.790279184,2.860397074,684779200
2009-02-19 00:00:00,2.727684736,2.836322132,2.711734759,2.809840156,922804400
2009-02-20 00:00:00,2.744537115,2.780649266,2.678330668,2.690368387,750316000
2009-02-23 00:00:00,2.61663866,2.768611221,2.603397774,2.758078621,786982000
2009-02-24 00:00:00,2.715946436,2.735206374,2.618142632,2.631684456,807105600
2009-02-25 00:00:00,2.743331909,2.796296645,2.685853433,2.704210745,833053200
2009-02-26 00:00:00,2.684047937,2.796296813,2.677126653,2.768610673,629868400
2009-02-27 00:00:00,2.687659264,2.747545287,2.638305437,2.646129952,706658400
2009-03-02 00:00:00,2.646430731,2.744536299,2.638305474,2.651847903,770929600
2009-03-03 00:00:00,2.659371376,2.730693444,2.644625574,2.676223778,724340400
2009-03-04 00:00:00,2.743632793,2.791782643,2.691872232,2.713840256,741403600
2009-03-05 00:00:00,2.673515558,2.76469885,2.661779588,2.722267105,706899200
2009-03-06 00:00:00,2.5669837,2.660273761,2.477605293,2.658467903,1011147200
2009-03-09 00:00:00,2.501079559,2.636199738,2.484829643,2.533280256,698297600
2009-03-10 00:00:00,2.66719532,2.683446033,2.53869554,2.554043022,844258800
2009-03-11 00:00:00,2.789074659,2.830904915,2.69578478,2.702706064,846372800
2009-03-12 00:00:00,2.899518013,2.906440101,2.768610871,2.795695329,768457200
2009-03-13 00:00:00,2.886878729,2.925098477,2.859192786,2.898014018,601168400
2009-03-16 00:00:00,2.871531725,2.93081608,2.834215402,2.90493579,797244000
2009-03-17 00:00:00,2.99912858,3.000031007,2.860998403,2.866114834,786646000
2009-03-18 00:00:00,3.055102348,3.114085753,3.000934432,3.006651544,796037200
2009-03-19 00:00:00,3.058111191,3.105658549,3.016882628,3.065032474,500180800
2009-03-20 00:00:00,3.057208538,3.102951054,3.026513568,3.072255281,695587200
2009-03-23 00:00:00,3.239876986,3.254923728,3.062024159,3.090913471,666397200
2009-03-24 00:00:00,3.204967737,3.293442929,3.171564486,3.200754738,640612000
2009-03-25 00:00:00,3.20466733,3.260942445,3.125521559,3.237469703,646618000
2009-03-26 00:00:00,3.306384802,3.309694572,3.237470274,3.244993044,616252000
2009-03-27 00:00:00,3.21550107,3.266058274,3.201959242,3.257030388,492872800
2009-03-30 00:00:00,3.144480705,3.160128933,3.087904644,3.14508239,502796000
2009-03-31 00:00:00,3.163439274,3.233557153,3.159827759,3.173369585,570080000
2009-04-01 00:00:00,3.270873547,3.280202173,3.12642378,3.132442638,589372000
2009-04-02 00:00:00,3.391848564,3.453239694,3.303674327,3.314508068,812366800
2009-04-03 00:00:00,3.490556955,3.494770156,3.416226063,3.436388435,636241200
2009-04-06 00:00:00,3.564587593,3.57361548,3.409003306,3.458959031,658064400
2009-04-07 00:00:00,3.460763693,3.511020346,3.436387723,3.506807146,536580800
2009-04-08 00:00:00,3.500487566,3.514631078,3.448124711,3.473704052,455630000
2009-04-09 00:00:00,3.598291397,3.611231538,3.5498404,3.563684174,530756800
2009-04-13 00:00:00,3.617851973,3.640723229,3.581138148,3.611532172,389236400
2009-04-14 00:00:00,3.560373068,3.616347631,3.528473931,3.598291061,454622000
2009-04-15 00:00:00,3.540210724,3.558567433,3.483634677,3.526968837,412882400
2009-04-16 00:00:00,3.654866934,3.706025605,3.574817752,3.586855464,593446000
2009-04-17 00:00:00,3.714150906,3.739128757,3.618754448,3.646741325,497495600
2009-04-20 00:00:00,3.626277685,3.701210838,3.585952152,3.663292847,466466000
2009-04-21 00:00:00,3.664196968,3.675633202,3.569101407,3.577828351,470685600
2009-04-22 00:00:00,3.656672239,3.772231859,3.647342611,3.690377028,938767200
2009-04-23 00:00:00,3.773738146,3.827907078,3.716861129,3.810452787,945156800
2009-04-24 00:00:00,3.728597164,3.765913278,3.700610279,3.750866536,540764000
2009-04-27 00:00:00,3.753574371,3.761699829,3.691280404,3.698503434,480690000
2009-04-28 00:00:00,3.728597164,3.798113363,3.709337221,3.712045305,455856800
2009-04-29 00:00:00,3.765913486,3.817373115,3.72649077,3.757186544,458110800
2009-04-30 00:00:00,3.786677599,3.821886708,3.759292602,3.798413567,498489600
2009-05-01 00:00:00,3.829108238,3.850474773,3.785773283,3.785773283,397516000
2009-05-04 00:00:00,3.974462748,3.979879319,3.842351605,3.859204008,609358400
2009-05-05 00:00:00,3.993721008,3.998234749,3.945871903,3.964830899,398255200
2009-05-06 00:00:00,3.987401247,4.017494726,3.918787488,4.0123791,473538800
2009-05-07 00:00:00,3.883878708,3.984089841,3.848969747,3.982284184,531776000
2009-05-08 00:00:00,3.88779211,3.94918325,3.799617859,3.883277566,467964000
2009-05-11 00:00:00,3.899227858,3.941058116,3.825498456,3.83302243,404658800
2009-05-12 00:00:00,3.744244576,3.903440113,3.709035471,3.89892597,609481600
2009-05-13 00:00:00,3.595884323,3.732208643,3.592573549,3.707832269,595971600
2009-05-14 00:00:00,3.700006723,3.717461808,3.602203121,3.604610262,447826400
2009-05-15 00:00:00,3.684057236,3.750263042,3.659681272,3.681047406,367567200
2009-05-18 00:00:00,3.811353445,3.812858561,3.658478502,3.723480949,458841600
2009-05-19 00:00:00,3.835428953,3.891402715,3.78396853,3.816469956,372422400
2009-05-20 00:00:00,3.787881851,3.88839478,3.770728506,3.840846601,388584000
2009-05-21 00:00:00,3.737022161,3.815265282,3.698201745,3.766213212,407946000
2009-05-22 00:00:00,3.686465502,3.737022695,3.66389519,3.733110438,297998400
2009-05-26 00:00:00,3.935640812,3.937145928,3.748157806,3.754477607,636927200
2009-05-27 00:00:00,4.00395298,4.062032935,3.939552021,3.965734046,646422000
2009-05-28 00:00:00,4.064743042,4.074372813,3.973258005,4.015990693,487552800
2009-05-29 00:00:00,4.087011337,4.089719421,4.028027742,4.074372139,456534400
2009-06-01 00:00:00,4.193543911,4.212803454,4.092730043,4.10687436,452499600
2009-06-02 00:00:00,4.19775486,4.253427668,4.163447784,4.182708524,456223600
2009-06-03 00:00:00,4.24169302,4.246507704,4.185116964,4.213103848,565199600
2009-06-04 00:00:00,4.32565403,4.338895518,4.21430837,4.217016455,550634000
2009-06-05 00:00:00,4.353640079,4.405701173,4.309703236,4.372899614,632716000
2009-06-08 00:00:00,4.328964233,4.340399661,4.19595069,4.328061807,931652400
2009-06-09 00:00:00,4.294958591,4.350330472,4.229655194,4.327760159,676964400
2009-06-10 00:00:00,4.220626831,4.283823621,4.161944585,4.281717021,688623600
2009-06-11 00:00:00,4.21159935,4.260050357,4.169468546,4.199562839,524823600
2009-06-12 00:00:00,4.121922016,4.186020863,4.093934319,4.177293918,563085600
2009-06-15 00:00:00,4.09543705,4.120715846,4.059325115,4.093029909,539750400
2009-06-16 00:00:00,4.103261471,4.167059336,4.095737499,4.112589894,514805200
2009-06-17 00:00:00,4.080091476,4.136366605,4.048493269,4.112893054,571412800
2009-06-18 00:00:00,4.089117527,4.152915799,4.080390587,4.09603881,427680400
2009-06-19 00:00:00,4.197455883,4.198057367,4.119814223,4.155022935,721856800
2009-06-22 00:00:00,4.133956909,4.260049145,4.10266006,4.233266438,634914000
2009-06-23 00:00:00,4.032841206,4.12131637,3.998835878,4.104765723,706532400
2009-06-24 00:00:00,4.099349976,4.137869861,4.05842335,4.07527575,485525600
2009-06-25 00:00:00,4.208891392,4.219123451,4.068956545,4.08520666,589447600
2009-06-26 00:00:00,4.286532402,4.320237201,4.205279431,4.206784145,439384400
2009-06-29 00:00:00,4.272388935,4.331974031,4.25944879,4.317228228,567616000
2009-06-30 00:00:00,4.286231518,4.327459488,4.267272919,4.290745661,434224000
2009-07-01 00:00:00,4.298268795,4.353340946,4.288940368,4.31843197,414178800
2009-07-02 00:00:00,4.213705063,4.298267997,4.206783779,4.250720633,370479200
2009-07-06 00:00:00,4.171272755,4.182708983,4.100251857,4.173980838,498688400
2009-07-07 00:00:00,4.074673653,4.203474414,4.06805331,4.167362066,461596800
2009-07-08 00:00:00,4.129443645,4.154120561,4.045181643,4.090322676,575929200
2009-07-09 00:00:00,4.103563309,4.152615795,4.090623166,4.145694511,343025200
2009-07-10 00:00:00,4.168564796,4.18210642,4.102358178,4.102960868,445275600
2009-07-13 00:00:00,4.283522129,4.283522129,4.138772635,4.199260139,483501200
2009-07-14 00:00:00,4.281415462,4.30880086,4.248012414,4.274193638,347247600
2009-07-15 00:00:00,4.420146942,4.423758256,4.343107588,4.364774668,485587200
2009-07-16 00:00:00,4.439407825,4.454455373,4.380725966,4.38644348,393570800
2009-07-17 00:00:00,4.566703796,4.574829254,4.472811626,4.486354055,602154000
2009-07-20 00:00:00,4.601612091,4.665712123,4.540823636,4.612446437,735526400
2009-07-21 00:00:00,4.55947876,4.617258964,4.506514443,4.613046168,874781600
2009-07-22 00:00:00,4.716873169,4.776760031,4.697914159,4.748471385,874104000
2009-07-23 00:00:00,4.749372005,4.768029258,4.681360121,4.713560607,526962800
2009-07-24 00:00:00,4.814675331,4.814975872,4.709648278,4.723190305,438362400
2009-07-27 00:00:00,4.817986488,4.841459638,4.732521095,4.820093089,433311200
2009-07-28 00:00:00,4.814976215,4.817985243,4.742751126,4.781271415,363554800
2009-07-29 00:00:00,4.815876961,4.828516558,4.762310751,4.781871631,382158000
2009-07-30 00:00:00,4.898940086,4.957020085,4.860118836,4.866137697,469604800
2009-07-31 00:00:00,4.916994095,4.965444702,4.902548834,4.904956377,422536800
2009-08-03 00:00:00,5.008477211,5.014796608,4.961530533,4.971762187,394240000
2009-08-04 00:00:00,4.981994152,4.982596038,4.941669021,4.963336099,395810800
2009-08-05 00:00:00,4.968752384,5.03736492,4.941667939,4.988011916,423183600
2009-08-06 00:00:00,4.932641506,5.010884634,4.907964596,4.982896951,341616800
2009-08-07 00:00:00,4.980791569,5.013593944,4.959425426,4.980190085,387354800
2009-08-10 00:00:00,4.957016468,5.013592513,4.925117332,4.985305093,300294400
2009-08-11 00:00:00,4.900140285,4.946785221,4.871551519,4.926020165,355342400
2009-08-12 00:00:00,4.974774837,5.016905647,4.8890077,4.891715785,445071200
2009-08-13 00:00:00,5.06836462,5.075888595,5.010585186,5.01509933,439980800
2009-08-14 00:00:00,5.019009113,5.062644209,4.98139207,5.05391727,305816000
2009-08-17 00:00:00,4.802636623,4.923010935,4.797520194,4.921806762,524381200
2009-08-18 00:00:00,4.935349941,4.942572168,4.85740775,4.864028091,431152400
2009-08-19 00:00:00,4.953405857,4.974471456,4.88870515,4.897733034,413271600
2009-08-20 00:00:00,5.005468369,5.017205141,4.953707801,4.964841884,342031200
2009-08-21 00:00:00,5.092439175,5.096954122,5.019612997,5.045192743,416074400
2009-08-24 00:00:00,5.087621689,5.13727644,5.063848015,5.119520817,406929600
2009-08-25 00:00:00,5.097855091,5.144199082,5.089729635,5.099660748,324354800
2009-08-26 00:00:00,5.037969589,5.102369353,5.018408303,5.083410355,303998800
2009-08-27 00:00:00,5.099359512,5.102970023,4.960327145,5.078293917,449181600
2009-08-28 00:00:00,5.117414951,5.190843387,5.071673253,5.184223047,453700800
2009-08-31 00:00:00,5.062044144,5.081303683,5.01058412,5.060539028,311337600
2009-09-01 00:00:00,4.974473,5.115913378,4.963639455,5.055425048,469028000
2009-09-02 00:00:00,4.970860004,5.043987104,4.938659523,4.954007608,364249200
2009-09-03 00:00:00,5.012088776,5.028640232,4.965443834,5.008778806,293955200
2009-09-04 00:00:00,5.125242233,5.136979009,5.028341011,5.034058927,374628800
2009-09-08 00:00:00,5.204085827,5.210405225,5.176098943,5.205590541,315047600
2009-09-09 00:00:00,5.150218964,5.250430135,5.106883589,5.199571991,811087200
2009-09-10 00:00:00,5.192949295,5.213713944,5.140285518,5.177902559,491134000
2009-09-11 00:00:00,5.180913925,5.211609699,5.142093497,5.20348424,348961200
2009-09-14 00:00:00,5.227859974,5.233276142,5.123434812,5.140888694,322011200
2009-09-15 00:00:00,5.271194458,5.285940257,5.223948034,5.23748966,426470800
2009-09-16 00:00:00,5.47312212,5.499604688,5.353048738,5.35635911,754023200
2009-09-17 00:00:00,5.553772926,5.621182518,5.476132082,5.476433025,810572000
2009-09-18 00:00:00,5.567917824,5.613960879,5.560092907,5.592293795,601582800
2009-09-21 00:00:00,5.537825108,5.572131395,5.465600815,5.545950567,437715600
2009-09-22 00:00:00,5.551669121,5.578753589,5.502616617,5.573036074,356753600
2009-09-23 00:00:00,5.582360744,5.68467928,5.568216434,5.579351718,593563600
2009-09-24 00:00:00,5.531804562,5.648567166,5.500206368,5.633520426,550880400
2009-09-25 00:00:00,5.488169193,5.5823623,5.460182311,5.477335652,445239200
2009-09-28 00:00:00,5.601924896,5.617874874,5.517061388,5.533311907,337444800
2009-09-29 00:00:00,5.578753471,5.639542349,5.546553374,5.619380374,345385600
2009-09-30 00:00:00,5.577848434,5.610951345,5.495392101,5.601321173,539585200
2009-10-01 00:00:00,5.442729473,5.604030458,5.437913583,5.577849629,524711600
2009-10-02 00:00:00,5.564307213,5.595604877,5.457475683,5.459281341,553308000
2009-10-05 00:00:00,5.59801054,5.623289339,5.545346745,5.603427913,423133200
2009-10-06 00:00:00,5.718084812,5.718084812,5.636532097,5.649772781,605085600
2009-10-07 00:00:00,5.725306511,5.734334394,5.688591886,5.710560714,465668000
2009-10-08 00:00:00,5.695815563,5.761419502,5.684379332,5.737645819,438211200
2009-10-09 00:00:00,5.731926918,5.738848202,5.676254501,5.686787099,293272000
2009-10-12 00:00:00,5.742159367,5.763224965,5.706949855,5.748479167,288024800
2009-10-13 00:00:00,5.71838665,5.75299388,5.708756477,5.736743364,348020400
2009-10-14 00:00:00,5.756604671,5.787600179,5.724705531,5.785493981,375510800
2009-10-15 00:00:00,5.73463583,5.745469371,5.70363992,5.706648947,373556400
2009-10-16 00:00:00,5.65910244,5.728618655,5.652782638,5.69822422,431426800
2009-10-19 00:00:00,5.713568687,5.717781886,5.583865964,5.653081197,942230800
2009-10-20 00:00:00,5.981403828,6.07138415,5.954018827,6.036776921,1141039200
2009-10-21 00:00:00,6.166779995,6.280835336,5.995547516,6.004274458,1193726800
2009-10-22 00:00:00,6.175207615,6.254955891,6.094256371,6.160160869,791392000
2009-10-23 00:00:00,6.137286663,6.193261222,6.115920527,6.190252196,420786800
2009-10-26 00:00:00,6.093351841,6.221851224,6.021729049,6.129163237,484338400
2009-10-27 00:00:00,5.939575195,6.103283729,5.911888044,6.068676498,756551600
2009-10-28 00:00:00,5.790008068,5.959133927,5.750885901,5.949804297,818386800
2009-10-29 00:00:00,5.908878326,5.922722101,5.782184582,5.868252241,570270400
2009-10-30 00:00:00,5.672643185,5.922419734,5.66271207,5.900150766,717525200
2009-11-02 00:00:00,5.697019577,5.804453382,5.584469743,5.711765378,678983200
2009-11-03 00:00:00,5.680167198,5.703338998,5.595002364,5.653083542,522541600
2009-11-04 00:00:00,5.742159367,5.833643586,5.724705484,5.739752226,487530400
2009-11-05 00:00:00,5.839060783,5.868251437,5.772553618,5.790008304,384801200
2009-11-06 00:00:00,5.848390102,5.873969445,5.790009189,5.793319159,295097600
2009-11-09 00:00:00,6.062655926,6.075896607,5.906169263,5.926632171,528855600
2009-11-10 00:00:00,6.108400345,6.168586924,6.049115791,6.049416734,401195200
2009-11-11 00:00:00,6.116523266,6.169187056,6.073789785,6.155945572,443870000
2009-11-12 00:00:00,6.078604698,6.16527381,6.061752304,6.113211913,363731200
2009-11-13 00:00:00,6.152636528,6.164071956,6.08101373,6.105088357,343240800
2009-11-16 00:00:00,6.218240738,6.259468709,6.169489195,6.183632707,485206400
2009-11-17 00:00:00,6.229373932,6.242614613,6.169186973,6.201687995,396513600
2009-11-18 00:00:00,6.198077202,6.229374859,6.139094006,6.21553229,374320800
2009-11-19 00:00:00,6.034066677,6.157450839,6.012700538,6.157450839,542326400
2009-11-20 00:00:00,6.016311646,6.030455959,5.951309597,5.99313985,406666400
2009-11-23 00:00:00,6.195671082,6.199282397,6.107496412,6.109001528,474896800
2009-11-24 00:00:00,6.152335644,6.195670213,6.105991645,6.179118355,318438400
2009-11-25 00:00:00,6.144812107,6.188748964,6.131871965,6.181224991,286454000
2009-11-27 00:00:00,6.036474228,6.107795266,5.969666127,5.995245463,295257200
2009-11-30 00:00:00,6.016011238,6.069276517,5.981704556,6.052123176,424858000
2009-12-01 00:00:00,5.927536011,6.102078849,5.923322811,6.086128877,465763200
2009-12-02 00:00:00,5.905265331,6.061451033,5.890820478,5.987420709,715260000
2009-12-03 00:00:00,5.912789822,5.98802433,5.906470423,5.941077646,448719600
2009-12-04 00:00:00,5.817694187,6.015107474,5.726209168,6.009691306,826884800
2009-12-07 00:00:00,5.686184883,5.831236532,5.678059828,5.817694505,714758800
2009-12-08 00:00:00,5.713870049,5.788502659,5.678660946,5.698522367,690398800
2009-12-09 00:00:00,5.952515125,5.963348669,5.727113701,5.756304762,684782000
2009-12-10 00:00:00,5.911286831,6.009693164,5.901958001,6.003674306,489669600
2009-12-11 00:00:00,5.85832119,5.958533166,5.821005074,5.95191202,429774800
2009-12-14 00:00:00,5.927835464,5.941377489,5.794821961,5.879384879,495790400
2009-12-15 00:00:00,5.84327507,5.943788,5.81619101,5.893230793,419459600
2009-12-16 00:00:00,5.869154453,5.913392254,5.854709597,5.871261053,352984800
2009-12-17 00:00:00,5.773758411,5.868252475,5.747878125,5.845983102,388838800
2009-12-18 00:00:00,5.88119173,5.883298331,5.796026508,5.813180653,608770400
2009-12-21 00:00:00,5.965453625,6.011196135,5.888413861,5.899850091,611906400
2009-12-22 00:00:00,6.029551029,6.044296823,5.978391964,6.001865098,349515600
2009-12-23 00:00:00,6.081914902,6.090341301,6.043094484,6.05483045,345525600
2009-12-24 00:00:00,6.290764809,6.300094438,6.119532353,6.125551209,500889200
2009-12-28 00:00:00,6.368106365,6.438524989,6.307918995,6.371417139,644565600
2009-12-29 00:00:00,6.292570591,6.401509891,6.281436108,6.398801405,445205600
2009-12-30 00:00:00,6.369009495,6.379843841,6.268798318,6.284446546,412084400
2009-12-31 00:00:00,6.341623306,6.420469129,6.33650768,6.413848386,352410800
2010-01-04 00:00:00,6.440331459,6.455077259,6.391278972,6.422877173,493729600
2010-01-05 00:00:00,6.45146656,6.487879848,6.417460414,6.458087304,601904800
2010-01-06 00:00:00,6.348845959,6.477044794,6.342225216,6.451465055,552160000
2010-01-07 00:00:00,6.337109566,6.379843052,6.291066512,6.37231948,477131200
2010-01-08 00:00:00,6.379239559,6.379841847,6.291367069,6.328682371,447610800
2010-01-11 00:00:00,6.322965622,6.40993569,6.273009915,6.403916833,462229600
2010-01-12 00:00:00,6.251041412,6.312733893,6.211920047,6.295278806,594459600
2010-01-13 00:00:00,6.339215755,6.347642155,6.14210341,6.255556455,605892000
2010-01-14 00:00:00,6.302502632,6.333499348,6.290164376,6.322966748,432894000
2010-01-15 00:00:00,6.197175026,6.367806026,6.195369369,6.347642853,594067600
2010-01-19 00:00:00,6.471328735,6.475842879,6.236599268,6.269400844,730007600
2010-01-20 00:00:00,6.371717453,6.486674406,6.304608403,6.467414466,612152800
2010-01-21 00:00:00,6.261574745,6.419265602,6.235694461,6.382250833,608154400
2010-01-22 00:00:00,5.951010227,6.244422753,5.933255398,6.222755666,881767600
2010-01-25 00:00:00,6.111105919,6.160157991,6.024436397,6.094253523,1065699600
2010-01-26 00:00:00,6.197474003,6.431301328,6.096359636,6.197774946,1867110000
2010-01-27 00:00:00,6.255856514,6.337108667,6.004574474,6.224859804,1722568400
2010-01-28 00:00:00,5.997353554,6.184235074,5.979598727,6.167082133,1173502400
2010-01-29 00:00:00,5.779776096,6.084925311,5.725306647,6.051220516,1245952400
2010-02-01 00:00:00,5.860126495,5.898345437,5.756905498,5.789105583,749876400
2010-02-02 00:00:00,5.894131184,5.907974554,5.819499372,5.8956363,698342400
2010-02-03 00:00:00,5.995548725,6.024739788,5.850798387,5.873368705,615328000
2010-02-04 00:00:00,5.779477119,5.969668228,5.765031859,5.920314391,757652000
2010-02-05 00:00:00,5.882093906,5.89834482,5.743362468,5.796929491,850306800
2010-02-08 00:00:00,5.841768742,5.954920841,5.838157427,5.889015965,478270800
2010-02-09 00:00:00,5.904062748,5.943485056,5.860727781,5.910984032,632886800
2010-02-10 00:00:00,5.871860981,5.916400111,5.845980705,5.895032772,370361600
2010-02-11 00:00:00,5.978694439,6.011195864,5.839963003,5.864639914,550345600
2010-02-12 00:00:00,6.030155182,6.068073178,5.883298281,5.961842358,655468800
2010-02-16 00:00:00,6.121038437,6.129765379,6.06446238,6.077101579,543737600
2010-02-17 00:00:00,6.095457554,6.148421881,6.044598621,6.144810567,436396800
2010-02-18 00:00:00,6.106891155,6.135781256,6.04640287,6.067769001,422825200
2010-02-19 00:00:00,6.068976402,6.115019862,6.052124002,6.074694719,415469600
2010-02-22 00:00:00,6.031359673,6.093954593,5.994344899,6.089139909,390563600
2010-02-23 00:00:00,5.930245399,6.058745214,5.88961931,6.018720609,575094800
2010-02-24 00:00:00,6.038581371,6.06205411,5.953716694,5.965453465,460566400
2010-02-25 00:00:00,6.078905582,6.10478586,5.925127427,5.939873222,665126000
2010-02-26 00:00:00,6.157752991,6.17430445,6.078907955,6.090343384,507460800
2010-03-01 00:00:00,6.289261818,6.304609101,6.182730047,6.191757932,550093600
2010-03-02 00:00:00,6.285047531,6.344632604,6.251643279,6.317548151,566546400
2010-03-03 00:00:00,6.299492359,6.315743274,6.257662908,6.287756391,372052800
2010-03-04 00:00:00,6.341020584,6.347340383,6.278425684,6.297987369,366041200
2010-03-05 00:00:00,6.58899498,6.611565299,6.458990443,6.468319674,899620400
2010-03-08 00:00:00,6.592905521,6.623299545,6.567927666,6.620892404,429889600
2010-03-09 00:00:00,6.711475372,6.771060462,6.557095274,6.569734474,920259200
2010-03-10 00:00:00,6.766244411,6.785504755,6.716891388,6.735850387,596218000
2010-03-11 00:00:00,6.786107063,6.786107063,6.720503515,6.738259147,405700400
2010-03-12 00:00:00,6.819209576,6.853214915,6.793629833,6.842380971,416323600
2010-03-15 00:00:00,6.736151695,6.786106206,6.628115208,6.782495694,493502800
2010-03-16 00:00:00,6.754507542,6.770457111,6.696126236,6.746382487,446908000
2010-03-17 00:00:00,6.744576454,6.814694125,6.718997117,6.768049191,450956800
2010-03-18 00:00:00,6.760527134,6.771059733,6.699135992,6.743974874,342109600
2010-03-19 00:00:00,6.688302517,6.77828243,6.657606745,6.764740402,559445600
2010-03-22 00:00:00,6.7635355,6.801152952,6.62510501,6.634735181,456419600
2010-03-23 00:00:00,6.872172832,6.884812431,6.7439736,6.790317991,602431200
2010-03-24 00:00:00,6.902567863,6.927545717,6.8465933,6.850505959,597780400
2010-03-25 00:00:00,6.82071352,6.950718423,6.808675806,6.949213307,542284400
2010-03-26 00:00:00,6.948613644,6.980211445,6.877893264,6.88993098,640875200
2010-03-29 00:00:00,6.993450165,7.0379889,6.970278772,7.011808079,540744400
2010-03-30 00:00:00,7.097574234,7.146627516,7.049424183,7.120144545,527310000
2010-03-31 00:00:00,7.071996689,7.1204481,7.055746574,7.086743295,430659600
2010-04-01 00:00:00,7.101186275,7.184244098,7.004285081,7.144521246,603145200
2010-04-05 00:00:00,7.177022934,7.17762482,7.065074585,7.071394788,684507600
2010-04-06 00:00:00,7.208619118,7.22968431,7.132181253,7.168293586,447017200
2010-04-07 00:00:00,7.240520477,7.280244136,7.18213836,7.208921875,628502000
2010-04-08 00:00:00,7.22096014,7.268808859,7.163481249,7.235705941,572989200
2010-04-09 00:00:00,7.276332855,7.279343088,7.236308648,7.265499713,334182800
2010-04-12 00:00:00,7.291377068,7.314849805,7.276931812,7.28866818,333026400
2010-04-13 00:00:00,7.295589447,7.306724733,7.255865797,7.278436911,306210800
2010-04-14 00:00:00,7.393696308,7.397307623,7.34494517,7.381358052,404076400
2010-04-15 00:00:00,7.490898132,7.494208102,7.388278631,7.396403686,376784800
2010-04-16 00:00:00,7.445156574,7.557706802,7.359389861,7.480365686,750545600
2010-04-19 00:00:00,7.43522644,7.459902955,7.275729914,7.434022669,566924400
2010-04-20 00:00:00,7.360593796,7.500829968,7.31154131,7.479463425,738326400
2010-04-21 00:00:00,7.800866127,7.831862855,7.695839028,7.788226521,982391200
2010-04-22 00:00:00,8.019041061,8.027467462,7.709979563,7.771371106,793424800
2010-04-23 00:00:00,8.15024662,8.190872691,8.034988346,8.064780476,796955600
2010-04-26 00:00:00,8.110224724,8.199301403,8.07080161,8.18184752,479068800
2010-04-27 00:00:00,7.885725021,8.060267843,7.839983319,8.043114504,709343600
2010-04-28 00:00:00,7.872485161,7.944709036,7.716299434,7.922139527,758402400
2010-04-29 00:00:00,8.084346771,8.125273406,7.88482601,7.915220044,558840800
2010-04-30 00:00:00,7.857138157,8.142424779,7.854430073,8.104506779,542463600
2010-05-03 00:00:00,8.015428543,8.061472394,7.911003392,7.939893903,454342000
2010-05-04 00:00:00,7.784610271,7.923342095,7.726530318,7.911305186,723819600
2010-05-05 00:00:00,7.703660965,7.768362484,7.48518124,7.614584277,883103200
2010-05-06 00:00:00,7.410550594,7.771673276,5.996150546,7.638659713,1285860800
2010-05-07 00:00:00,7.097874165,7.420177092,6.777377698,7.334109857,1676018400
2010-05-10 00:00:00,7.643470764,7.663332989,7.47916001,7.530921369,984306400
2010-05-11 00:00:00,7.7196064,7.82102128,7.538442906,7.578767622,848906800
2010-05-12 00:00:00,7.887229919,7.918527169,7.785213117,7.801462422,654379600
2010-05-13 00:00:00,7.774981022,7.974802231,7.715997033,7.921235213,599712400
